Data,LU1681041890
06/1994,10000
07/1994,10182.787216939487
08/1994,10868.090864329248
09/1994,10313.405810715547
10/1994,10632.436534944487
11/1994,10410.967666961134
12/1994,10782.938867880044
01/1995,10489.303384005161
02/1995,10698.495888177637
03/1995,10994.997790412903
04/1995,11018.615512899549
05/1995,11362.04265918063
06/1995,11550.932125111702
07/1995,12009.666268263949
08/1995,12136.009567433483
09/1995,12790.807242354662
10/1995,12515.465691841764
11/1995,12515.576669220689
12/1995,12975.496322943796
01/1996,13091.617545118577
02/1996,13442.706040253946
03/1996,13718.738515599029
04/1996,13922.21390715843
05/1996,14399.297868945847
06/1996,14442.555982741702
07/1996,13955.711498254528
08/1996,14404.80730120581
09/1996,14724.349146457065
10/1996,15149.684483347939
11/1996,15803.245860718982
12/1996,16586.536740887124
01/1997,16861.263505617702
02/1997,17859.60622968049
03/1997,18633.75054279159
04/1997,18878.720136902786
05/1997,19466.335746772576
06/1997,20661.697633537013
07/1997,21898.1360016407
08/1997,21503.5968402403
09/1997,22840.248082699254
10/1997,21565.750336183446
11/1997,21665.931920198887
12/1997,22995.26244621561
01/1998,24641.682050428262
02/1998,26486.994925448016
03/1998,27899.883142140683
04/1998,28299.95299957953
05/1998,28111.715488972004
06/1998,29138.84148690415
07/1998,29290.733245981373
08/1998,26848.93860444936
09/1998,25460.03250340261
10/1998,25845.66050262087
11/1998,27670.81768121086
12/1998,29136.64758848121
01/1999,29948.189755280186
02/1999,30126.131777632738
03/1999,31207.62954758557
04/1999,31412.240324681767
05/1999,30816.828578564466
06/1999,31742.15590818985
07/1999,31084.961095124738
08/1999,31426.038331108943
09/1999,31436.415151612928
10/1999,33567.6797816707
11/1999,36150.76061980651
12/1999,40079.47402930438
01/2000,38475.375872940254
02/2000,40525.80234200288
03/2000,42480.63504935037
04/2000,43619.8496357335
05/2000,41597.99231606067
06/2000,41473.82785733526
07/2000,42617.78753375834
08/2000,44184.86748405842
09/2000,43564.27863947705
10/2000,44770.785484326276
11/2000,42362.626661638315
12/2000,41803.19419454855
01/2001,40733.18208136658
02/2001,37635.04977035294
03/2001,36266.03734515789
04/2001,38655.709511079396
05/2001,39177.80996331414
06/2001,37626.45727142465
07/2001,36626.36538771306
08/2001,34059.78155302853
09/2001,31423.909425274112
10/2001,32943.317248057116
11/2001,34716.15788794296
12/2001,36259.348875387106
01/2002,35731.039137408006
02/2002,36435.37868106707
03/2002,37965.843677560784
04/2002,36217.28584914621
05/2002,34004.08831508788
06/2002,31718.946465749937
07/2002,29093.28675906331
08/2002,28927.826259200156
09/2002,27389.059562775383
10/2002,28776.727303106196
11/2002,29096.010128927246
12/2002,27325.979465074965
01/2003,25128.951955308377
02/2003,24258.448002608537
03/2003,23941.314207045758
04/2003,26025.853667822103
05/2003,26113.41911700882
06/2003,26822.561725547257
07/2003,26819.541288022043
08/2003,28097.08791270437
09/2003,27169.452127484317
10/2003,28653.889165282355
11/2003,28862.72093877141
12/2003,29451.692575955643
01/2004,30010.539811999355
02/2004,31066.892400997534
03/2004,30861.59008767723
04/2004,30972.20264804264
05/2004,31191.269769895545
06/2004,31635.350708945563
07/2004,30813.0103805181
08/2004,30739.31907037097
09/2004,30781.12175989518
10/2004,30856.95429476378
11/2004,31329.585346911434
12/2004,31607.598397929552
01/2005,32463.94496385282
02/2005,33952.83808618314
03/2005,33893.545496471044
04/2005,33502.03264387172
05/2005,35304.16018470443
06/2005,36514.33606392965
07/2005,37111.84888763757
08/2005,37606.946130262026
09/2005,39070.669576891996
10/2005,37831.79508608894
11/2005,39057.54953928823
12/2005,40484.272401128976
01/2006,41481.37907118175
02/2006,42020.416020585806
03/2006,43147.12240582838
04/2006,44161.631262627845
05/2006,42038.64274341037
06/2006,43030.654600994334
07/2006,43271.7444836275
08/2006,43878.47255888829
09/2006,44357.67575613492
10/2006,46193.254613719066
11/2006,45859.15232211433
12/2006,46768.932225258686
01/2007,47416.83752266335
02/2007,46460.872205092615
03/2007,48301.29279291179
04/2007,49854.08145722956
05/2007,51469.72766298452
06/2007,52598.44547508841
07/2007,50866.70201712441
08/2007,50544.30484859032
09/2007,52068.02323445322
10/2007,53058.6481416841
11/2007,51230.998319245904
12/2007,50409.72420891831
01/2008,45204.91400209922
02/2008,46140.07551775326
03/2008,43501.15480380326
04/2008,47119.04221916551
05/2008,48323.81217534912
06/2008,45022.483097624776
07/2008,43701.839555309176
08/2008,44244.06372335162
09/2008,38351.23396573562
10/2008,36406.3961575791
11/2008,34534.473255589735
12/2008,32799.044034328996
01/2009,32799.459677804254
02/2009,30527.11520564703
03/2009,30743.07688505923
04/2009,33154.33484243419
05/2009,34994.489146596155
06/2009,34625.93517566279
07/2009,37361.64582714106
08/2009,38183.694917055196
09/2009,38511.61990679947
10/2009,38776.287150264536
11/2009,39497.013521717294
12/2009,42409.03102250483
01/2010,42117.08087319297
02/2010,42850.90589575049
03/2010,45117.64677202946
04/2010,44005.954432218525
05/2010,42563.10266752011
06/2010,42682.66046817544
07/2010,43576.859913293585
08/2010,44213.85767836428
09/2010,45244.35418282513
10/2010,46100.25611073379
