Data,LU2082996385
12/1986,10000
01/1987,10144.260343481656
02/1987,10410.19831733698
03/1987,11180.050896985918
04/1987,11859.042409796537
05/1987,12192.991125521332
06/1987,12381.74974670518
07/1987,14710.950660448425
08/1987,14217.84311695784
09/1987,14982.525904826147
10/1987,10516.894634229418
11/1987,9671.730241443345
12/1987,9974.473147151319
01/1988,9926.839122923926
02/1988,10330.519038959645
03/1988,10961.147440654207
04/1988,11571.248375820118
05/1988,12406.536302143988
06/1988,12871.400511044058
07/1988,13309.612167634872
08/1988,13003.263822072378
09/1988,14340.731844641165
10/1988,14497.126666012078
11/1988,14574.249019589
12/1988,14696.352599492891
01/1989,16583.074272899925
02/1989,16648.75524170238
03/1989,17286.8391086192
04/1989,17629.929202209234
05/1989,17498.375352751147
06/1989,17749.779633222308
07/1989,18357.510437255136
08/1989,19483.996567680613
09/1989,19256.061845709468
10/1989,17635.993486909214
11/1989,18436.66890721827
12/1989,19337.563166296786
01/1990,18913.356206837925
02/1990,18876.138666940114
03/1990,20062.391999820407
04/1990,19160.49129623267
05/1990,19922.49185300611
06/1990,20238.991315801217
07/1990,19975.883656097267
08/1990,16943.070338964804
09/1990,14407.643951968585
10/1990,14805.455181519794
11/1990,14744.643533975852
12/1990,14794.967056366993
01/1991,14760.41332595563
02/1991,16973.09876592594
03/1991,18210.18778037504
04/1991,18353.635405027977
05/1991,18352.1295684651
06/1991,18342.918833410906
07/1991,18826.676537833002
08/1991,19054.53107265901
09/1991,18857.297429055907
10/1991,17755.011425766654
11/1991,16123.88921299556
12/1991,15381.359498112364
01/1992,16731.073794071723
02/1992,17059.052049476097
03/1992,16911.80856975489
04/1992,18529.134561181603
05/1992,18533.722281469574
06/1992,17570.44804323699
07/1992,16125.401561946783
08/1992,14925.24682393903
09/1992,14764.940877239547
10/1992,13834.3164448627
11/1992,14838.858964151703
12/1992,15510.06117252693
01/1993,15477.046702292331
02/1993,16273.476438001264
03/1993,16772.158400592285
04/1993,16962.58062977927
05/1993,17298.449531208797
06/1993,17943.544309762114
