Data,LU0524480265
01/2011,10000
02/2011,9979.109381890075
03/2011,9959.707913755374
04/2011,9971.438385781194
05/2011,10020.629389742186
06/2011,9961.42453306593
07/2011,9596.201325505068
08/2011,10003.849455184509
09/2011,9921.630736714464
10/2011,9675.102604844542
11/2011,9218.100412469053
12/2011,9765.391175892119
01/2012,10187.723490835642
02/2012,10522.658247595407
03/2012,10497.107561087727
04/2012,10374.427087881471
05/2012,10138.805066866884
06/2012,10284.126190853929
07/2012,10243.014098705436
08/2012,10470.176127570656
09/2012,10837.126721945704
10/2012,11027.488983310828
11/2012,11273.15501310398
12/2012,11348.587674302878
01/2013,11481.705159663568
02/2013,11404.359168847455
03/2013,11450.076173727944
04/2013,11934.4279814337
05/2013,11820.42374717929
06/2013,11613.221135007083
07/2013,11723.09262344377
08/2013,11751.339536286134
09/2013,11823.841237482959
10/2013,12077.081093759667
11/2013,12157.842944170996
12/2013,12150.196368888972
01/2014,12431.001323783672
02/2014,12592.219725231846
03/2014,12760.63914794546
04/2014,12908.746968344476
05/2014,13015.811294531111
06/2014,13194.48744605093
07/2014,13321.356315990664
08/2014,13559.509400472523
09/2014,13617.572826394471
10/2014,13593.736524329845
11/2014,13817.641330510709
12/2014,13968.07729784005
01/2015,14263.310488620806
02/2015,14496.82750546808
03/2015,14639.351541744847
04/2015,14409.063425592441
05/2015,14137.484498494923
06/2015,13760.815016258597
07/2015,14179.101997791666
08/2015,14040.567211868383
09/2015,14227.932678686171
10/2015,14428.679991844276
11/2015,14526.177480968354
12/2015,14378.18304022669
01/2016,14602.45351758056
02/2016,14663.549367384336
03/2016,14797.674637144793
04/2016,14620.723873862138
05/2016,14746.900470493403
06/2016,14992.258639551692
07/2016,15161.474116917127
08/2016,15167.247780146832
09/2016,15182.578951526846
10/2016,14832.451817077033
11/2016,14552.63858684988
12/2016,14722.896475108138
01/2017,14387.166248115716
02/2017,14525.49214779327
03/2017,14408.890354422192
04/2017,14560.705227744078
05/2017,14672.428586106653
06/2017,14636.435708938468
07/2017,14690.855166638008
08/2017,14778.821426302668
09/2017,14721.226121459007
10/2017,14897.092309484955
11/2017,14976.089001699516
12/2017,14816.798914266994
01/2018,14817.449265413346
02/2018,14846.562112651683
03/2018,15105.8696179189
04/2018,15076.379301129567
05/2018,14402.669233645074
06/2018,14608.27962796146
07/2018,14592.798602411049
08/2018,14299.135597140184
09/2018,14427.037841252679
10/2018,14303.23893131738
11/2018,14445.609386386122
12/2018,14727.820212677343
01/2019,14917.858768900174
02/2019,14832.43015205265
03/2019,15054.806087936448
04/2019,15135.614848190737
05/2019,15231.745969350535
06/2019,15709.669271736884
07/2019,16045.163064114415
08/2019,16474.300348498375
09/2019,16558.28875890167
10/2019,16443.774579547466
11/2019,16173.419667522108
12/2019,16116.893284744234
01/2020,16533.831042507965
02/2020,16426.187556365643
03/2020,15972.084239260554
04/2020,15853.47210622059
05/2020,16108.523147610147
06/2020,16330.321806202193
07/2020,16567.38120519812
08/2020,16494.69493616882
09/2020,16757.19473546211
10/2020,16947.330227240654
11/2020,17055.77300580047
12/2020,17113.166591855665
01/2021,17014.097899081236
02/2021,16892.099663113255
03/2021,16854.286249193472
04/2021,16634.595132610833
05/2021,16533.085562458782
06/2021,16727.30523836999
07/2021,16991.145173427805
08/2021,16910.01640546843
09/2021,16764.352684936523
10/2021,16564.37000494786
11/2021,16817.906726793688
12/2021,16575.512288539547
01/2022,16424.019628197242
02/2022,16033.182204112833
03/2022,15768.909485608314
04/2022,15126.201777464064
05/2022,14828.16804137938
06/2022,14632.870433091808
07/2022,15066.235395374466
08/2022,14362.01888166505
09/2022,13855.593817412158
10/2022,13963.254829960255
11/2022,14301.518239405637
12/2022,13679.141815779905
01/2023,14021.593265136755
