Data,LU1650488494
10/2012,10000
11/2012,10085.02995472322
12/2012,10121.916079792803
01/2013,10065.83551484562
02/2013,10107.438092890308
03/2013,10136.841295408489
04/2013,10276.684300773062
05/2013,10212.120778780134
06/2013,10114.505352089205
07/2013,10189.780474006771
08/2013,10169.173632072965
09/2013,10235.480676327767
10/2013,10328.927928193081
11/2013,10375.647192072422
12/2013,10334.253822647042
01/2014,10466.893163260793
02/2014,10495.239954049766
03/2014,10560.018314344932
04/2014,10606.852443822205
05/2014,10664.774722693917
06/2014,10735.645134131295
07/2014,10766.286726580438
08/2014,10824.463738617147
09/2014,10868.202351167996
10/2014,10838.983219132502
11/2014,10879.109293159725
12/2014,10907.627797731464
01/2015,10941.567673422658
02/2015,10994.355984053334
03/2015,10996.792627999097
04/2015,10973.931822465354
05/2015,10954.532059840143
06/2015,10885.794496093204
07/2015,10972.667372254216
08/2015,10934.389210235375
09/2015,10977.567661921634
10/2015,11028.066466628923
11/2015,11069.358655357684
12/2015,11030.955863250276
01/2016,11103.194582386785
02/2016,11119.383704375578
03/2016,11128.174601867986
04/2016,11100.774162888014
05/2016,11134.935417977344
06/2016,11193.708258242588
07/2016,11214.542350673666
08/2016,11210.870898846017
09/2016,11222.434880896044
10/2016,11145.011479451605
11/2016,11112.221464700613
12/2016,11175.191483766843
01/2017,11088.435942180275
02/2017,11143.434123130117
03/2017,11107.825746191862
04/2017,11138.563463324197
05/2017,11166.664805740473
06/2017,11119.388005126395
07/2017,11136.82358016226
08/2017,11172.780634023411
09/2017,11157.548256367776
10/2017,11199.388403286239
11/2017,11201.247432163507
12/2017,11151.696849700804
01/2018,11099.180231991924
02/2018,11118.174287333002
03/2018,11189.440683757397
04/2018,11174.82065951262
05/2018,11004.868625525323
06/2018,11080.021161011904
07/2018,11048.552396335866
08/2018,10976.191072389971
09/2018,10982.227545159496
10/2018,10982.309936452817
11/2018,11040.64938837355
12/2018,11107.679475491093
01/2019,11142.633354225993
02/2019,11120.523295362742
03/2019,11176.468362841926
04/2019,11178.40419095218
05/2019,11195.390394479362
06/2019,11267.15130475169
07/2019,11328.513235999062
08/2019,11392.551378649521
09/2019,11361.871673342548
10/2019,11307.24135900393
11/2019,11256.34368408453
12/2019,11232.544667634385
01/2020,11302.557556721242
02/2020,11299.850798584719
03/2020,11190.776011554613
04/2020,11195.938010825597
05/2020,11216.94390626748
06/2020,11267.821431196428
07/2020,11297.167884098193
08/2020,11278.09837158215
09/2020,11319.663900656129
10/2020,11363.060935934522
11/2020,11361.068276609118
12/2020,11359.672469023835
01/2021,11339.458105120877
02/2021,11279.338562101773
03/2021,11309.066614394405
04/2021,11275.582379332225
05/2021,11273.219871877249
06/2021,11282.422137143334
07/2021,11342.942138120425
08/2021,11314.842598871257
09/2021,11273.27962951656
10/2021,11178.722477620862
11/2021,11280.219485549387
12/2021,11205.105023219034
01/2022,11135.611367475356
02/2022,11053.700492494698
03/2022,10870.622982209257
04/2022,10713.293400060877
05/2022,10646.719472173436
06/2022,10566.599441245118
07/2022,10776.138519845923
08/2022,10440.038094280979
09/2022,10222.82135463526
10/2022,10237.081111297408
11/2022,10288.318799957
12/2022,10074.647606878392
01/2023,10186.979611027626
02/2023,10043.673811897504
03/2023,10216.696173366525
04/2023,10229.804997910553
05/2023,10268.61615072969
06/2023,10165.792818178143
07/2023,10217.472741010077
08/2023,10261.397080085784
09/2023,10155.797394264355
10/2023,10233.180588090603
11/2023,10382.043524671282
12/2023,10600.158478844856
01/2024,10582.239528005468
02/2024,10454.89457004261
03/2024,10520.01195599055
04/2024,10439.799995663581
